Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026
AIJ-101894,Software Developer,Media,Pakistan,High School,6,0.24,0.66,Yes,99734,Low,23,43,Enterprise,Moderate,4.46,No,3.23,Growing
AIJ-101895,Product Manager,Transportation,Canada,Master,18,0.07,0.97,Yes,101403,Medium,-3,47,Startup,Low,3.4,Yes,1.42,Growing
AIJ-101896,HR Specialist,Healthcare,Canada,PhD,3,0.28,0.65,No,90687,Medium,44,52,Startup,Low,2.6,No,2.43,Growing
AIJ-101897,Teacher,Energy,Australia,PhD,0,0.73,0.58,No,102911,Low,4,42,Medium,High,2.17,No,4.4,Stable
AIJ-101898,Teacher,Education,Singapore,Bachelor,11,0.54,0.35,Yes,165465,High,33,60,Enterprise,High,2.85,No,1.86,Declining
AIJ-101899,Blockchain Developer,Manufacturing,UK,PhD,13,0.6,0.76,Hybrid,156655,Medium,25,59,Startup,Low,4,Yes,2.71,Stable
AIJ-101900,Healthcare Analyst,Education,UAE,PhD,8,0.8,0.64,Yes,95141,High,43,58,Enterprise,Low,4.27,Yes,1.05,Growing
AIJ-101901,Data Engineer,Manufacturing,Germany,Bachelor,19,0.84,0.51,Hybrid,166817,Medium,5,39,Enterprise,Low,2.28,No,3.48,Growing
AIJ-101902,Blockchain Developer,Technology,India,High School,18,0.23,0.89,No,147841,Medium,24,32,Enterprise,Moderate,3.09,No,4.91,Stable
AIJ-101903,Data Scientist,Manufacturing,UAE,Bachelor,12,0.65,0.81,Hybrid,95750,High,27,33,Startup,High,4.6,Yes,2.17,Declining
AIJ-101904,Cloud Architect,Media,Singapore,PhD,21,0.48,0.76,No,72348,Low,33,53,Medium,High,3.76,No,2.28,Stable
AIJ-101905,Data Engineer,Manufacturing,UAE,PhD,14,0.74,0.29,Yes,99124,Low,14,40,Medium,High,2.48,Yes,3.21,Declining
AIJ-101906,HR Specialist,Healthcare,Japan,PhD,0,0.87,0.33,Hybrid,181375,High,8,33,Enterprise,High,3.04,No,4.5,Declining
AIJ-101907,HR Specialist,Energy,UAE,High School,15,0.23,0.62,Yes,126576,Medium,38,49,Medium,Moderate,3.64,Yes,2.08,Stable
AIJ-101908,AI Engineer,Finance,Germany,High School,1,0.08,0.55,Hybrid,137557,Medium,9,54,Startup,Moderate,4.31,No,1.64,Stable
AIJ-101909,UX Designer,Retail,Japan,PhD,18,0.76,0.32,Hybrid,84036,High,-1,58,Medium,Low,4.39,No,3.76,Stable
AIJ-101910,Digital Marketer,Transportation,Canada,High School,22,0.86,0.56,No,176877,Low,27,53,Enterprise,Low,3.06,Yes,4.18,Growing
AIJ-101911,Robotics Engineer,Education,USA,Master,1,0.05,0.7,Yes,154640,Medium,14,60,Startup,Low,2.88,Yes,4.6,Stable
AIJ-101912,Blockchain Developer,Government,UAE,High School,14,0.95,0.55,No,70828,Low,37,60,Medium,Low,3.23,No,1.71,Growing
AIJ-101913,DevOps Engineer,Transportation,Australia,Bachelor,5,0.62,0.58,No,218557,Low,-1,53,Medium,Moderate,2.74,Yes,2.59,Declining
AIJ-101914,Software Developer,Manufacturing,Australia,High School,9,0.95,0.42,No,156482,Medium,22,35,Enterprise,Low,4.05,No,3.48,Stable
AIJ-101915,Digital Marketer,Retail,USA,PhD,7,0.65,0.35,Yes,46952,Low,-1,55,Enterprise,Low,4.45,No,2.54,Stable
AIJ-101916,Cloud Architect,Energy,Japan,Master,7,0.62,0.42,No,194419,Low,34,35,Enterprise,High,3.3,Yes,2.87,Growing
AIJ-101917,Blockchain Developer,Education,UK,High School,7,0.93,0.61,No,117275,Medium,44,47,Enterprise,High,3.15,No,2.33,Stable
AIJ-101918,Financial Analyst,Transportation,USA,Master,5,0.08,0.21,Hybrid,121168,Medium,-8,47,Medium,High,3.48,No,2.16,Declining
AIJ-101919,Software Developer,Energy,Germany,Master,13,0.89,0.64,Yes,186421,Low,14,50,Startup,Moderate,4,Yes,2.46,Stable
AIJ-101920,Blockchain Developer,Education,India,Master,25,0.58,0.37,No,75261,High,31,30,Enterprise,Low,3.87,No,2.69,Declining
AIJ-101921,Prompt Engineer,Healthcare,Pakistan,Bachelor,22,0.74,0.51,No,209108,Medium,5,34,Startup,Low,4.54,No,4.61,Stable
AIJ-101922,Machine Learning Engineer,Government,UAE,High School,19,0.15,0.62,Hybrid,58348,High,7,31,Enterprise,High,4.64,No,1.99,Stable
AIJ-101923,Data Scientist,Technology,Singapore,High School,10,0.49,0.93,Hybrid,95467,High,41,48,Enterprise,Low,2.99,Yes,3.19,Stable
AIJ-101924,Data Engineer,Healthcare,USA,Master,12,0.69,0.22,Hybrid,38737,Low,11,60,Enterprise,High,4.16,No,4.24,Growing
AIJ-101925,DevOps Engineer,Government,India,PhD,0,0.95,0.28,Yes,213934,High,-6,35,Medium,Moderate,4.89,No,4.1,Declining
AIJ-101926,UX Designer,Government,Singapore,Master,18,0.41,0.33,Hybrid,149809,High,10,49,Startup,Low,3.17,Yes,1,Declining
AIJ-101927,Cloud Architect,Energy,Australia,Master,15,0.43,0.74,Hybrid,159875,High,-4,36,Startup,Moderate,4.94,No,4.4,Stable
AIJ-101928,Product Manager,Energy,UK,Master,6,0.14,0.41,Yes,40345,Low,44,37,Startup,Moderate,4.99,No,4.57,Growing
AIJ-101929,Financial Analyst,Manufacturing,UAE,Master,10,0.14,0.37,Hybrid,179031,Medium,-3,46,Enterprise,Low,4.06,Yes,3.31,Stable
AIJ-101930,Software Developer,Transportation,Singapore,Master,18,0.29,0.84,Hybrid,103204,High,-3,48,Startup,Low,3.3,No,2.49,Growing
AIJ-101931,Machine Learning Engineer,Finance,Germany,PhD,17,0.18,0.56,Yes,210444,Low,41,35,Medium,Moderate,2.69,No,1.49,Declining
AIJ-101932,Product Manager,Technology,Canada,PhD,15,0.89,0.87,Yes,65180,High,-9,43,Startup,High,2.89,Yes,1.53,Stable
AIJ-101933,Robotics Engineer,Education,Japan,High School,0,0.65,0.42,Hybrid,198437,Low,1,60,Startup,High,4.1,No,4.35,Growing
AIJ-101934,Software Developer,Technology,Canada,High School,21,0.91,0.4,Yes,156371,Medium,-10,47,Startup,High,2.75,No,4.38,Declining
AIJ-101935,Digital Marketer,Education,India,Bachelor,4,0.76,0.79,No,198912,Low,27,37,Enterprise,Low,2.4,Yes,2.44,Stable
AIJ-101936,Cloud Architect,Media,Singapore,Master,5,0.45,0.47,Yes,73215,Low,8,46,Medium,Moderate,4.99,Yes,3.84,Declining
AIJ-101937,Robotics Engineer,Transportation,Pakistan,Bachelor,11,0.78,0.21,Hybrid,204890,High,40,49,Medium,Moderate,4.26,Yes,4.52,Growing
AIJ-101938,Healthcare Analyst,Retail,Australia,High School,13,0.17,0.7,Hybrid,69377,High,35,50,Medium,High,4.85,No,3.98,Stable
AIJ-101939,HR Specialist,Manufacturing,Japan,Master,24,0.72,0.26,Hybrid,88936,Medium,40,48,Startup,High,4.92,Yes,3.85,Stable
AIJ-101940,IoT Specialist,Government,Australia,Bachelor,12,0.61,0.56,Hybrid,159585,Low,22,59,Enterprise,Moderate,4.65,No,2.17,Growing
AIJ-101941,Data Scientist,Technology,Singapore,High School,0,0.19,0.88,Yes,65427,Low,37,38,Startup,High,4.45,No,3.38,Stable
AIJ-101942,HR Specialist,Technology,Japan,PhD,14,0.34,0.47,Yes,96416,High,34,55,Enterprise,Low,3.99,Yes,1.01,Stable
AIJ-101943,Robotics Engineer,Government,Australia,PhD,11,0.64,0.58,Hybrid,206524,High,-2,49,Medium,High,2.6,Yes,4.8,Stable
AIJ-101944,Business Analyst,Retail,Germany,Bachelor,10,0.19,0.46,Yes,77196,Medium,19,41,Enterprise,Moderate,4.04,No,2.78,Stable
AIJ-101945,Robotics Engineer,Government,UAE,High School,8,0.09,0.73,Yes,32378,Medium,20,32,Enterprise,High,3.88,Yes,4.82,Stable
AIJ-101946,DevOps Engineer,Government,UAE,Master,15,0.95,0.51,Yes,215593,High,-5,44,Startup,Low,2.87,Yes,2.47,Stable
AIJ-101947,Financial Analyst,Finance,Pakistan,Master,17,0.73,0.51,No,180161,High,37,58,Medium,Moderate,2.62,Yes,2.9,Growing
AIJ-101948,Robotics Engineer,Transportation,Australia,Master,23,0.52,0.38,No,186077,High,33,60,Startup,Low,4.04,Yes,2.04,Growing
AIJ-101949,Healthcare Analyst,Energy,India,Master,7,0.57,0.34,Hybrid,145709,Low,27,40,Startup,High,3.82,No,2.57,Stable
AIJ-101950,AI Engineer,Manufacturing,Canada,PhD,8,0.4,0.76,Yes,60964,Medium,22,44,Enterprise,High,4.54,Yes,4.48,Growing
AIJ-101951,IoT Specialist,Education,Japan,PhD,11,0.74,0.9,Yes,81225,Medium,30,58,Startup,High,2.95,No,2.76,Stable
AIJ-101952,IoT Specialist,Healthcare,UK,PhD,19,0.52,0.66,Hybrid,39681,Low,10,39,Enterprise,High,2.55,No,1.04,Growing
AIJ-101953,Business Analyst,Transportation,India,PhD,0,0.93,0.51,Yes,179927,Low,5,43,Enterprise,High,2.86,No,3,Declining
AIJ-101954,HR Specialist,Manufacturing,Australia,High School,15,0.68,0.71,No,46547,High,13,40,Enterprise,High,2.47,Yes,3.77,Stable
AIJ-101955,Business Analyst,Technology,UK,Bachelor,17,0.07,0.98,Hybrid,144603,Low,28,59,Startup,Low,3.07,Yes,3.17,Stable
AIJ-101956,DevOps Engineer,Media,India,PhD,8,0.63,0.44,No,71064,Medium,33,41,Medium,Low,3.36,Yes,4.59,Declining
AIJ-101957,AI Engineer,Media,UAE,Master,12,0.7,0.24,Hybrid,173217,Medium,42,59,Medium,Low,4.24,No,3.17,Growing
AIJ-101958,Data Engineer,Energy,UAE,PhD,25,0.15,0.64,No,198230,Medium,21,43,Startup,High,2.64,No,2.51,Stable
AIJ-101959,UX Designer,Government,Australia,Bachelor,6,0.26,0.85,No,146047,High,45,34,Startup,High,3.29,Yes,3.01,Growing
AIJ-101960,IoT Specialist,Education,India,Master,1,0.25,0.43,No,174025,Low,-3,49,Medium,Low,2.96,Yes,2.01,Declining
AIJ-101961,Blockchain Developer,Education,Australia,PhD,0,0.29,0.95,Hybrid,157614,High,38,53,Medium,High,2.34,Yes,2.76,Stable
AIJ-101962,Product Manager,Transportation,India,Master,20,0.45,0.62,No,121769,Medium,-3,37,Startup,High,3.84,No,4.84,Stable
AIJ-101963,IoT Specialist,Transportation,India,Bachelor,14,0.21,0.58,Hybrid,155166,Low,-5,34,Startup,High,2.82,No,2.78,Stable
AIJ-101964,Data Engineer,Education,UK,Bachelor,19,0.35,0.59,Yes,205325,High,39,30,Startup,Moderate,3.77,No,2.15,Growing
AIJ-101965,Healthcare Analyst,Government,Canada,Bachelor,8,0.34,0.49,No,38497,Low,8,43,Startup,High,4.22,No,1.41,Declining
AIJ-101966,Business Analyst,Manufacturing,Germany,Master,19,0.93,0.52,No,92061,Medium,42,48,Enterprise,High,2.06,No,4.99,Declining
AIJ-101967,Healthcare Analyst,Transportation,Singapore,Bachelor,24,0.49,0.59,Hybrid,194942,Medium,2,44,Medium,Low,2.14,No,2.82,Growing
AIJ-101968,Product Manager,Manufacturing,Pakistan,High School,25,0.56,0.72,Yes,160702,High,31,39,Medium,Moderate,3.99,No,3.82,Growing
AIJ-101969,Prompt Engineer,Manufacturing,UK,PhD,16,0.26,0.34,Yes,68683,Medium,8,42,Startup,Low,3,No,3.68,Growing
AIJ-101970,Blockchain Developer,Finance,India,Master,17,0.45,0.36,Yes,174479,High,27,55,Enterprise,Moderate,4.01,No,1.03,Stable
AIJ-101971,Software Developer,Energy,Singapore,Bachelor,19,0.4,0.69,No,155100,Low,39,44,Enterprise,High,4.92,No,1.33,Declining
AIJ-101972,Cloud Architect,Manufacturing,Australia,Bachelor,17,0.21,0.82,No,170176,Low,42,59,Startup,Moderate,4.6,No,1.9,Growing
AIJ-101973,Digital Marketer,Technology,Australia,Bachelor,18,0.13,0.57,Yes,155683,High,13,46,Startup,Low,3.22,No,3.73,Growing
AIJ-101974,DevOps Engineer,Manufacturing,Australia,High School,12,0.45,0.36,No,133459,Medium,13,59,Medium,High,3.07,Yes,3.94,Stable
AIJ-101975,Software Developer,Manufacturing,USA,Master,1,0.62,0.9,Yes,156193,Medium,34,56,Enterprise,High,3.95,Yes,1.1,Growing
AIJ-101976,IoT Specialist,Finance,USA,High School,4,0.36,0.6,No,124316,Low,-9,55,Medium,Low,3.11,No,3.94,Stable
AIJ-101977,Cloud Architect,Healthcare,Pakistan,Master,20,0.52,0.29,No,208397,Medium,-5,37,Enterprise,Moderate,2.05,No,2.76,Growing
AIJ-101978,Data Engineer,Government,UK,Bachelor,20,0.33,0.64,No,38891,Low,15,57,Enterprise,High,4.05,No,2.24,Stable
AIJ-101979,AI Engineer,Education,Australia,Bachelor,17,0.68,0.91,Yes,162699,Medium,8,45,Startup,Low,2.91,No,4.08,Growing
AIJ-101980,Machine Learning Engineer,Retail,India,PhD,12,0.26,0.25,Hybrid,107800,Low,32,49,Startup,Low,4.19,No,2.43,Growing
AIJ-101981,Robotics Engineer,Technology,Japan,PhD,3,0.62,0.87,Hybrid,57391,Medium,-7,48,Enterprise,High,4.84,Yes,1.29,Declining
AIJ-101982,Data Engineer,Retail,Australia,High School,21,0.25,0.21,Yes,194287,High,-4,41,Startup,Low,3.14,No,2.04,Stable
AIJ-101983,Software Developer,Transportation,Australia,PhD,12,0.83,0.37,Yes,58312,Low,40,54,Enterprise,Moderate,4.78,No,2.95,Stable
AIJ-101984,Digital Marketer,Healthcare,Pakistan,PhD,3,0.16,0.91,No,200925,Low,7,35,Medium,Low,2.8,No,2.79,Stable
AIJ-101985,Financial Analyst,Media,UK,PhD,23,0.38,0.54,Hybrid,104430,Medium,36,41,Medium,Low,3.98,Yes,4.34,Growing
AIJ-101986,Business Analyst,Media,Germany,PhD,7,0.8,0.31,Hybrid,188057,Medium,10,53,Startup,Moderate,4.7,No,3.68,Declining
AIJ-101987,DevOps Engineer,Healthcare,Germany,Master,6,0.85,0.2,No,74658,Low,10,41,Medium,Moderate,2.26,Yes,1.57,Stable
AIJ-101988,Data Scientist,Government,Pakistan,Master,4,0.83,0.48,Hybrid,48977,Medium,39,34,Medium,Moderate,2.02,No,4.61,Growing
AIJ-101989,Cybersecurity Analyst,Finance,Australia,Bachelor,6,0.68,0.55,No,153420,Low,34,51,Startup,High,3.85,No,3.12,Declining
AIJ-101990,Software Developer,Transportation,UAE,PhD,14,0.46,0.39,No,137328,Medium,29,40,Enterprise,High,4.58,No,4.05,Growing
AIJ-101991,Business Analyst,Energy,UAE,Master,20,0.6,0.35,No,49116,Low,45,56,Enterprise,Moderate,3.23,No,3.84,Growing
AIJ-101992,Product Manager,Education,UK,High School,6,0.63,0.91,Yes,199388,Medium,-3,58,Enterprise,High,4.33,Yes,2.93,Growing
AIJ-101993,Data Engineer,Education,Germany,Bachelor,3,0.09,0.36,Hybrid,208412,Medium,40,51,Enterprise,Low,3.54,Yes,2.59,Stable
AIJ-101994,Teacher,Education,Singapore,Master,6,0.17,0.25,Yes,61256,Low,12,38,Enterprise,Low,3.69,Yes,2.44,Declining
AIJ-101995,DevOps Engineer,Finance,Germany,PhD,11,0.39,0.54,Yes,161100,Medium,15,31,Startup,Moderate,4.74,Yes,4.24,Stable
AIJ-101996,Software Developer,Energy,Canada,Bachelor,10,0.62,0.63,Yes,212533,Medium,-2,32,Startup,High,2.87,Yes,2.29,Stable
AIJ-101997,IoT Specialist,Manufacturing,UK,PhD,16,0.11,0.65,No,190376,Medium,13,31,Enterprise,Low,3.26,Yes,4.05,Growing
AIJ-101998,AI Engineer,Media,UAE,High School,8,0.91,0.57,Yes,81370,High,-9,36,Enterprise,Low,3.81,Yes,1.1,Declining
AIJ-101999,Robotics Engineer,Transportation,India,Master,20,0.48,0.7,No,200910,High,23,52,Enterprise,High,3.85,Yes,1.92,Stable
AIJ-102000,Machine Learning Engineer,Finance,Japan,PhD,21,0.19,0.82,Hybrid,84319,Low,39,40,Medium,Low,2.34,Yes,3.2,Stable
AIJ-102001,Teacher,Retail,UAE,High School,1,0.53,0.82,No,124635,High,43,56,Enterprise,Low,4.21,No,4.01,Declining
AIJ-102002,Data Scientist,Retail,Pakistan,Bachelor,17,0.37,0.7,No,125814,Medium,-8,30,Enterprise,Moderate,4.24,Yes,3.47,Declining
AIJ-102003,Financial Analyst,Government,Singapore,High School,9,0.62,0.26,Yes,89512,Low,5,33,Medium,High,3.26,No,2.06,Declining
AIJ-102004,Business Analyst,Education,Pakistan,Bachelor,0,0.08,0.9,No,207518,Low,1,55,Medium,Low,4.06,Yes,1.31,Stable
AIJ-102005,AI Engineer,Media,UK,Bachelor,3,0.26,0.5,Yes,106764,Low,20,32,Enterprise,Moderate,2.36,No,2.27,Growing
AIJ-102006,Cybersecurity Analyst,Government,USA,High School,24,0.62,0.49,No,175248,Medium,39,44,Startup,High,3.07,No,4.99,Stable
AIJ-102007,Data Scientist,Finance,UK,PhD,15,0.21,0.29,Yes,200959,Low,15,43,Medium,High,3.27,Yes,2.18,Declining
AIJ-102008,AI Engineer,Manufacturing,UAE,High School,15,0.31,0.72,No,182037,Low,-1,34,Enterprise,Moderate,4.59,No,3.78,Growing
AIJ-102009,Product Manager,Government,Canada,PhD,23,0.47,0.92,Hybrid,193694,Low,-4,45,Startup,Moderate,4.6,Yes,1.37,Stable
AIJ-102010,Robotics Engineer,Energy,UAE,Bachelor,2,0.68,0.6,Hybrid,125488,Low,18,32,Enterprise,Moderate,4.69,No,1.37,Declining
AIJ-102011,Business Analyst,Retail,USA,High School,20,0.1,0.48,Yes,31288,Medium,15,58,Startup,Moderate,2.09,Yes,1.83,Declining
AIJ-102012,Product Manager,Healthcare,UAE,Bachelor,0,0.24,0.38,Yes,53717,Medium,20,48,Medium,Moderate,4.87,No,2.04,Declining
AIJ-102013,AI Engineer,Transportation,Singapore,Bachelor,9,0.82,0.82,Yes,219477,Low,16,57,Medium,Low,2.81,Yes,2.21,Growing
AIJ-102014,DevOps Engineer,Finance,India,Bachelor,4,0.34,0.43,Yes,133744,Low,31,43,Medium,Low,4.23,Yes,2.69,Growing
AIJ-102015,Cloud Architect,Manufacturing,Japan,Bachelor,7,0.9,0.67,No,121149,High,17,42,Medium,Low,2.19,No,2.15,Stable
AIJ-102016,Data Scientist,Energy,USA,Master,20,0.83,0.66,No,112437,Low,-4,52,Startup,Moderate,4.94,Yes,4.73,Growing
AIJ-102017,AI Engineer,Transportation,Singapore,PhD,18,0.06,0.59,Hybrid,186925,High,10,44,Enterprise,Moderate,2.16,Yes,4.94,Stable
AIJ-102018,Digital Marketer,Retail,Germany,Master,20,0.49,0.86,Hybrid,93031,High,20,37,Medium,High,3.43,Yes,3.66,Growing
AIJ-102019,AI Engineer,Retail,USA,Bachelor,15,0.78,0.75,Yes,113825,Low,37,33,Enterprise,Moderate,3.86,No,2.07,Declining
AIJ-102020,Financial Analyst,Transportation,Japan,Bachelor,16,0.64,0.48,Yes,187014,High,7,44,Enterprise,Low,3.17,Yes,2.59,Declining
AIJ-102021,AI Engineer,Energy,UK,PhD,16,0.14,0.67,Hybrid,100623,High,-9,46,Enterprise,High,4.24,Yes,2.58,Declining
AIJ-102022,Software Developer,Media,UK,Bachelor,6,0.46,0.66,Yes,187987,Low,1,40,Medium,Moderate,3.5,No,1.01,Growing
AIJ-102023,Cloud Architect,Retail,Canada,Bachelor,8,0.43,0.74,Yes,213318,Medium,31,52,Medium,Low,2.43,No,3.6,Declining
AIJ-102024,AI Engineer,Transportation,Japan,Bachelor,15,0.19,0.68,No,78532,Low,13,50,Enterprise,Moderate,2.2,No,1.57,Declining
AIJ-102025,Financial Analyst,Manufacturing,Singapore,PhD,15,0.78,0.2,Hybrid,180648,High,28,37,Medium,Moderate,4.01,Yes,2.95,Stable
AIJ-102026,Cybersecurity Analyst,Finance,Japan,Bachelor,2,0.61,0.53,Yes,208524,Medium,-4,33,Enterprise,High,2.22,Yes,1.2,Declining
AIJ-102027,UX Designer,Media,India,High School,5,0.21,0.41,Yes,181197,Low,42,53,Startup,Low,2.68,Yes,4.63,Growing
AIJ-102028,HR Specialist,Retail,Germany,High School,7,0.48,0.94,No,218622,Low,23,41,Enterprise,Moderate,4.88,Yes,2.92,Declining
AIJ-102029,Software Developer,Energy,USA,High School,19,0.78,0.79,Hybrid,78707,Low,18,32,Medium,Low,3.87,Yes,4.7,Growing
AIJ-102030,Digital Marketer,Media,Canada,High School,7,0.62,0.98,Yes,144732,Medium,-7,51,Medium,High,2.8,Yes,2.22,Stable
AIJ-102031,Digital Marketer,Manufacturing,Pakistan,Bachelor,6,0.84,0.21,No,114114,High,36,33,Enterprise,Low,4.34,Yes,3.67,Declining
AIJ-102032,UX Designer,Transportation,UAE,Bachelor,10,0.89,0.78,Hybrid,170231,Medium,37,41,Startup,Moderate,2.21,No,2.7,Stable
AIJ-102033,Prompt Engineer,Energy,Australia,PhD,1,0.72,0.55,Hybrid,34230,High,34,42,Startup,Low,2.27,Yes,3.87,Growing
AIJ-102034,IoT Specialist,Education,Canada,Bachelor,8,0.72,0.22,Hybrid,94199,Low,4,45,Medium,High,2.23,No,1.03,Declining
AIJ-102035,Robotics Engineer,Manufacturing,Singapore,Bachelor,1,0.57,0.89,No,33818,Low,41,33,Medium,Low,4.48,No,4.9,Stable
AIJ-102036,AI Engineer,Energy,Pakistan,Bachelor,18,0.48,0.32,Hybrid,114218,High,-9,40,Enterprise,Low,3.15,No,3.5,Declining
AIJ-102037,Financial Analyst,Transportation,Singapore,High School,7,0.86,0.78,No,192895,High,34,40,Startup,High,2.3,No,3.16,Growing
AIJ-102038,Data Engineer,Healthcare,UAE,Master,9,0.45,0.99,Yes,212720,Low,10,38,Startup,High,3.08,Yes,4.89,Stable
AIJ-102039,IoT Specialist,Manufacturing,Japan,Bachelor,1,0.76,0.24,Yes,133168,Low,4,58,Medium,High,2.24,Yes,2.4,Growing
AIJ-102040,DevOps Engineer,Manufacturing,India,Master,0,0.56,0.87,Yes,101242,Low,-8,58,Medium,Low,2.07,No,2.02,Stable
AIJ-102041,Machine Learning Engineer,Manufacturing,Australia,High School,9,0.92,0.84,Hybrid,122014,High,28,34,Medium,Moderate,3.27,No,2.77,Declining
AIJ-102042,Cybersecurity Analyst,Media,Canada,Bachelor,21,0.68,0.68,Yes,50740,Medium,12,35,Enterprise,High,3.12,Yes,2.47,Stable
AIJ-102043,IoT Specialist,Retail,Canada,PhD,21,0.35,0.22,No,48517,Medium,41,45,Enterprise,High,3.16,Yes,4.27,Declining
AIJ-102044,AI Engineer,Finance,Pakistan,Master,12,0.16,0.56,Yes,153682,Medium,22,38,Medium,Moderate,3.14,No,2.13,Growing
AIJ-102045,Cybersecurity Analyst,Education,UAE,Bachelor,8,0.54,0.35,Hybrid,47645,High,33,38,Medium,High,3.79,Yes,4.12,Stable
AIJ-102046,HR Specialist,Retail,Australia,Master,24,0.94,0.22,Hybrid,31301,Medium,15,37,Enterprise,Low,3.93,No,3.24,Growing
AIJ-102047,DevOps Engineer,Retail,Japan,PhD,6,0.41,0.7,No,155132,High,-8,40,Startup,Moderate,4.57,No,1.45,Declining
AIJ-102048,DevOps Engineer,Energy,Australia,High School,22,0.45,0.55,Hybrid,149991,Low,27,33,Enterprise,Low,4.68,Yes,2.52,Stable
AIJ-102049,Product Manager,Manufacturing,Australia,PhD,10,0.44,0.66,Hybrid,34062,Low,-9,50,Medium,High,3.31,Yes,4.19,Growing
AIJ-102050,UX Designer,Technology,Pakistan,PhD,14,0.45,0.96,Yes,59093,Low,13,60,Enterprise,Low,4.09,No,2.47,Stable
AIJ-102051,Business Analyst,Transportation,India,Master,23,0.34,0.49,Hybrid,195132,Medium,12,40,Enterprise,Moderate,4.13,No,2.56,Growing
AIJ-102052,Data Scientist,Government,Pakistan,Bachelor,24,0.05,0.91,Yes,117546,High,18,35,Medium,High,3.41,Yes,2.9,Growing
AIJ-102053,DevOps Engineer,Energy,USA,Bachelor,13,0.57,0.42,No,71311,High,24,30,Enterprise,Low,4.33,No,3.73,Stable
AIJ-102054,Teacher,Energy,Canada,PhD,11,0.37,0.24,Yes,156339,Medium,21,57,Medium,High,3.58,Yes,2.11,Declining
AIJ-102055,IoT Specialist,Finance,Pakistan,Bachelor,11,0.44,0.46,Yes,209986,Low,14,49,Startup,Moderate,3.28,No,3.12,Stable
AIJ-102056,Business Analyst,Retail,Japan,High School,4,0.09,0.61,Yes,81557,Medium,9,37,Startup,Moderate,3.72,Yes,4.03,Stable
AIJ-102057,Teacher,Healthcare,Canada,Bachelor,18,0.66,0.7,No,190117,Medium,6,31,Startup,Low,4.97,Yes,3.21,Growing
AIJ-102058,Software Developer,Technology,Germany,Bachelor,18,0.58,0.28,Hybrid,51524,Low,13,49,Medium,Moderate,4.04,No,1.62,Growing
AIJ-102059,Machine Learning Engineer,Media,Singapore,Master,12,0.66,0.9,Yes,105233,Medium,36,45,Startup,Moderate,3.88,No,1.21,Declining
AIJ-102060,Blockchain Developer,Government,Germany,High School,12,0.76,0.74,Yes,50793,Medium,-8,60,Medium,Moderate,2.59,No,2.77,Growing
AIJ-102061,Blockchain Developer,Transportation,Japan,Bachelor,23,0.47,0.51,Hybrid,176368,High,23,48,Medium,High,2.24,Yes,4.42,Stable
AIJ-102062,Cybersecurity Analyst,Technology,India,High School,14,0.76,0.5,No,191631,High,45,57,Startup,High,3.13,No,2.25,Growing
AIJ-102063,Robotics Engineer,Technology,India,High School,22,0.65,0.24,Yes,34784,Medium,41,33,Enterprise,Low,2.4,No,2,Growing
AIJ-102064,Robotics Engineer,Government,Australia,Bachelor,25,0.38,0.62,No,56133,Medium,-9,32,Enterprise,Low,3.11,Yes,3.65,Declining
AIJ-102065,Cybersecurity Analyst,Education,UAE,High School,22,0.38,0.55,Yes,89047,High,34,52,Startup,High,4.08,No,3.27,Declining
AIJ-102066,Blockchain Developer,Education,UAE,Bachelor,7,0.06,0.95,Hybrid,214980,Medium,41,50,Enterprise,Low,2.25,Yes,1.39,Stable
AIJ-102067,Machine Learning Engineer,Retail,USA,High School,13,0.77,0.64,Yes,71435,Low,23,42,Medium,Moderate,4.54,No,4.71,Declining
AIJ-102068,IoT Specialist,Healthcare,Canada,High School,25,0.36,0.77,Yes,102547,Medium,11,31,Startup,Moderate,4.24,Yes,3.83,Growing
AIJ-102069,UX Designer,Transportation,UAE,PhD,13,0.59,0.35,Yes,214230,Medium,6,59,Enterprise,Moderate,3.13,No,2.89,Declining
AIJ-102070,UX Designer,Media,Australia,High School,24,0.28,0.24,Hybrid,184838,Medium,11,57,Medium,Low,4.22,Yes,2.99,Stable
AIJ-102071,Data Scientist,Healthcare,Japan,PhD,21,0.39,0.49,No,175840,Medium,21,31,Enterprise,Low,3.2,No,4.4,Stable
AIJ-102072,Software Developer,Government,India,Bachelor,23,0.13,0.44,No,103136,Medium,40,50,Startup,High,3.62,No,4.39,Declining
AIJ-102073,DevOps Engineer,Media,India,PhD,1,0.64,0.97,No,76341,Low,6,32,Medium,High,3.69,Yes,2.18,Declining
AIJ-102074,Digital Marketer,Energy,Pakistan,PhD,4,0.44,0.26,Hybrid,99383,Low,28,53,Enterprise,Moderate,3.17,Yes,3.73,Stable
AIJ-102075,Cybersecurity Analyst,Transportation,Pakistan,High School,22,0.08,0.59,Hybrid,33644,High,-10,30,Medium,Moderate,3.66,Yes,3.03,Stable
AIJ-102076,DevOps Engineer,Energy,UAE,Bachelor,22,0.44,0.58,Yes,41990,High,36,35,Startup,High,4.28,No,3.34,Declining
